"ID_CARGO";"ID_ENTIDAD";"ORDEN";"CARGO";"FECHA_INI";"FECHA_FIN";"NOMBRE";"EDIFICIO";"DIRECCION";"CP";"LOCALIDAD";"PROVINCIA";"TELEFONO";"BIOGRAFIA";"FOTO_PATH";"FOTO_NOMBRE";"EMAIL";"PUBLICADO";"COOR_X";"COOR_Y";"PAGINA_WEB";"PAGINA_WEB_TITULO";"RNUM";
"2364";"2293";"3";"Jefe de Servicio de Promoción, Planificación y Estudios Turísticos";"";"";"Rafael Nasarre Arán";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaagoza";"976714000   ";"";"";"";"";"1";"";"";"";"";"1221";
"2367";"2300";"1";"Jefa de Servicio de Personal, Planificación y Coordinación";"2016-02-16 00:00:00";"";"María Pilar Ramos Martín";"Edificio de la Vía Univérsitas";"Vía Univérsitas, 36";"50017";"Zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"1";"";"";"";"";"1222";
"2393";"2326";"0";"Jefe de Servicio de Gestión de Personal";"2016-02-16 00:00:00";"";"Salvador Foradada Baldellou";"Edificio de la Plaza de la Convivencia";"Plaza de la Convivencia, 2";"50071";"Zaragoza";"Zaragoza";"87676400    ";"";"";"";"";"1";"";"";"";"";"1223";
"2424";"2357";"0";"Jefe de Servicio de Régimen Económico y Gestión de Personal";"";"";"Andrés Leal Marcos";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976713583   ";"";"";"";"";"1";"";"";"";"";"1224";
"2436";"2369";"0";"Jefe de Servicio de Promoción y Desarrollo Minero";"";"";"Jaume Sirvent Mira";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714748   ";"";"";"";"";"1";"";"";"";"";"1225";
"2515";"2407";"1";"Directora";"";"";"Rosario Fraile Gayarre";"Edificio de Doctor Cerrada";"Calle del Doctor Cerrada, 22";"50005";"Zaragoza";"Zaragoza";"";"";"";"";"bpz@aragon.es";"1";"";"";"";"";"1226";
"2517";"2417";"0";"Director";"";"";"Juan José Generelo Lanaspa";"Edificio de Vidal de Canellas";"Calle de Vidal de Canellas";"22071";"Huesca";"Huesca";"";"";"";"";"";"1";"";"";"";"";"1227";
"2195";"2131";"4";"Jefe de Servicio de Ordenación Audiovisual y Promoción Sectorial";"2015-12-10 00:00:00";"";"Carlos Borao Mateo";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714100   ";"";"";"";"";"1";"0.0";"0.0";"";"";"1228";
"2224";"2166";"0";"Inspectora General de Servicios";"2015-12-10 00:00:00";"";"Rosa Mª Arrechea Bartolomé";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"1";"";"";"";"";"1229";
"2210";"2152";"3";"Jefa de Servicio de Asesoramiento Jurídico y Coordinación Administrativa";"5015-12-10 00:00:00";"";"Víctor Solano Sáinz";"Edificio de la Plaza de los Sitios";"Plaza de los Sitios, 7";"50071";"Zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"1";"";"";"";"";"1230";
"2211";"2153";"0";"Jefa de Servicio de Presupuestos";"2015-12-10 00:00:00";"";"Elena Escuder Salomón";"Edificio de la Plaza de los Sitios";"Plaza de los Sitios, 7";"50071";"Zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"1";"";"";"";"";"1231";
"2226";"2168";"0";"Jefa de Servicio de Contratación Centralizada";"2015-12-10 00:00:00";"";"María Teresa Royo Manero";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"1";"";"";"";"";"1232";
"2074";"2057";"1";"Director General de Cultura y Patrimonio";"";"2019-08-09 00:00:00";"Ignacio Escuín Borao";"Edificio de la Avenida de Ranillas";"Avenida de Ranillas, 5 D";"50071";"Zaragoza";"Zaragoza";"976715960   ";"Ignacio Escuín Borao, Teruel 1981. Es licenciado en Filología Hispánica y doctor en Teoría de la Literatura (Universidad de Zaragoza). Ha formado parte de diferentes proyectos editoriales y ha sido docente en la Universidad San Jorge donde dirigía los servicios de Ediciones y Actividades Culturales.";"";"";"cultura.patrimonio@aragon.es";"1";"0.0";"0.0";"";"";"1233";
"2075";"2076";"1";"Directora General de Turismo";"2015-07-22 00:00:00";"2019-08-09 00:00:00";"María Luisa Romero Fuertes ";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976715838   ";"Teruel (1963). Estudios en Psicología (UNED). Funcionaria del Instituto Aragonés de Servicios Sociales desde 1988. Ha sido Coordinadora de TCAES: residencia de personas mayores Javalambre. Concejala en el Ayuntamiento de Villastar y consejera delegada de Servicios Sociales de la Comarca Comunidad de Teruel de 2007 a 2011; y alcaldesa de Villastar y consejera de la Comarca Comunidad de Teruel de 2011 a 2014. Implicada en el mundo de la cultura, las artes escénicas y el turismo, donde ha participado en diferentes campañas culturales de la DPT y el Circuito de las Artes Escénicas de Aragón.";"";"";"dgturismo@aragon.es";"1";"0.0";"0.0";"";"";"1234";
"2081";"2099";"1";"Director Gerente del Instituto Aragonés de la Juventud (IAJ)";"2015-07-30 00:00:00";"2019-08-09 00:00:00";"Adrián Gimeno Redrado";"Edificio de la Calle Franco y López";"Calle Franco y López, 4";"50071";"Zaragoza";"Zaragoza";"976716855   ";"San Juan de Mozarrifar, Zaragoza (1989). Estudios en Derecho por la UNEHa sido alcalde del barrio de San Juan de Mozarrifar (2012-2015). Trabajó en hostelería hasta 2015. Es miembro de diversas asociaciones juveniles (Asociación Juvenil San Juan de Mozarrifar, Eurocivitas).";"";"";"director.iaj@aragon.es";"1";"0.0";"0.0";"";"";"1235";
"2082";"2082";"1";"Director General de Producción Agraria";"2015-07-30 00:00:00";"2019-08-09 00:00:00";"José María Salamero Esteban";"Edificio de la Plaza San Pedro Nolasco";"Plaza San Pedro Nolasco, 7";"50071";"Zaragoza";"Zaragoza";"976714617   ";"Ibieca (Huesca) 1960. Ingeniero Agrónomo por la ETSIA de Lérida-UPC e Ingeniero técnico en Explotaciones Agropecuarias por la EUITA de Lérida-UPC. Es Funcionario superior del Gobierno de Aragón, ha desarrollado su trabajo en la Unidad de Suelos y Riegos del Servicio de Investigación Agraria, en el Servicio Provincial de Agricultura y Medio Ambiente de Teruel, en la Dirección General de Estructuras Agrarias. Ha sido jefe de Servicio de Coordinación y Control Interno de Ayudas del Departamento de Desarrollo Rural y Sostenibilidad. Durante el curso 2003/2004 fue profesor asociado, de Edafología, en el Departamento de Agricultura y Economía Agraria de la Facultad de Veterinaria de la Universidad de Zaragoza.";"";"";"dgpa@aragon.es";"1";"0.0";"0.0";"";"";"1236";
"2086";"2108";"0";"Director del Instituto Aragonés de Gestión Ambiental (INAGA)";"2015-07-30 00:00:00";"2019-08-09 00:00:00";"Jesús Lobera Mariel";"Edificio Dinamiza";"Avenida de Ranillas, 3 C";"50071";"Zaragoza";"Zaragoza";"976716633   ";"(Pamplona, 1960). Licenciado en Veterinaria por la Universidad de Zaragoza. Comenzó su actividad profesional en el ámbito privado de la Producción Animal y de la Economía Agraria en la provincia de Huesca. Funcionario de la Diputación General de Aragón desde 1987, cuando se incorporó como veterinario de Administración Sanitaria. Su labor administrativa se ha desarrollado preferentemente en el Alto Aragón, desempeñando la labor de Jefe de la OCA en Boltaña y Barbastro, entre otros cargos. Su último destino ha sido el de director provincial del Departamento de Desarrollo Rural Y Sostenibilidad de la provincia de Huesca.
<p><p>
Teniente de alcalde del Ayuntamiento de Barbastro desde 2003 hasta diciembre de 2015, desarrollando su labor en áreas como Urbanismo, Hacienda, Desarrollo y Medio Ambiente a lo largo de cuatro legislaturas. Ha sido presidente de la Institución Ferial de Barbastro, vicepresidente de la Asociación de Ferias de Aragón (AFA), vocal en la Asociación para la Promoción Turística del Somontano de Barbastro, así como vocal de la Asociación de Ciudades Españolas del Vino (ACEVIN), entre otras responsabilidades.
";"";"";"inaga@aragon.es ";"1";"0.0";"0.0";"";"";"1237";
"2106";"2078";"1";"Director General de Participación Ciudadana, Transparencia, Cooperación y Voluntariado";"2017-11-29 00:00:00";"2019-08-09 00:00:00";"Raúl Oliván Cortés";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976713210   ";"Nació en Tarragona (1980). Director de Zaragoza Activa desde su inicio hasta 2017. Licenciado en Publicidad y Relaciones Públicas (UOC) y Diplomado en Trabajo Social (UZ). Diploma en Técnicas de Participación Ciudadana (UZ) y Diploma en Desarrollo Estratégico Urbano (CIDEU). Asesor del World Economic Forum y la SEGIB para el Cuarto Sector. Mentor del proyecto LABIC de Innovación Ciudadana en Latinoamérica. Consultor en emprendimiento e innovación social en numerosos organismos como el Ministerio de Cultura de Colombia, el Instituto Procomum (Brasil), Gobierno de Santa Fe (Argentina) o el Gobierno de Nariño (Colombia). Ha ganado diversos premios con Zaragoza Activa, como Aragoneses del Año, Eurocities o Ouishare.
";"";"";"dgptcv@aragon.es";"1";"0.0";"0.0";"";"";"1238";
"2157";"2040";"3";"Títular de la Secretaría Particular";"2015-07-21 00:00:00";"2019-08-09 00:00:00";"Rebeca Valenzuela Suárez";"";"Avenida de Ranillas, 5 D";"50071";"Zaragoza";"Zaragoza";"976715472   ";"";"";"";"";"0";"0.0";"0.0";"";"";"1239";
"2180";"2038";"5";"Secretaria de Alto Cargo";"2015-08-06 00:00:00";"2019-08-09 00:00:00";"Luisa María Peiro Piñares";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"0";"0.0";"0.0";"";"";"1240";
"2185";"2044";"5";"Secretaria de Alto Cargo";"2015-08-06 00:00:00";"2019-08-09 00:00:00";"Victoria Martínez Rodes";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"0";"0.0";"0.0";"";"";"1241";
"2409";"2341";"0";"Directora Provincial";"2016-11-20 00:00:00";"";"Noelia Carbo Cirac";"Edificio de Plaza del Pilar";"Plaza del Pilar, 3";"50003";"Zaragoza";"Zaragoza";"976716220   ";"";"";"";"";"1";"0.0";"0.0";"";"";"1242";
"2415";"2307";"1";"Jefa de Servicio de Oferta Asistencial";"2017-01-26 00:00:00";"";"María Soledad Corbacho Malo";"Edificio de la Vía Univérsitas";"Vía Univérsitas, 36";"50071";"Zaragoza";"Zaragoza";"";"";"";"";"";"1";"";"";"";"";"1243";
"2416";"2347";"3";"Jefa de Servicio de Acción Exterior";"2017-01-25 00:00:00";"";"María Aránzazu Castillo Pinilla";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714100   ";"";"";"";"";"1";"";"";"";"";"1244";
"2418";"2350";"0";"Asesora de la Oficina del Gobierno de Aragón en Bruselas";"";"";"Patricia Jiménez Barceló";"Representación permanente de España ante la UE";"52, Boulevard du Regént";"1000 ";"Bruselas";"Bruselas";"";"";"";"";"";"1";"";"";"";"";"1245";
"2419";"2040";"4";"Secretaria de Alto Cargo";"2015-08-06 00:00:00";"2019-08-09 00:00:00";"María Victoria Pérez Penella";"Edificio de la Avenida de Ranillas";"Avenida de Ranillas, 5 D";"50071";"Zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"0";"0.0";"0.0";"";"";"1246";
"2423";"2359";"0";"Jefa de Servicio de Competencia y Regulación";"2017-10-02 00:00:00";"";"Teresa Alquézar Naya";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976713129   ";"";"";"";"";"1";"";"";"";"";"1247";
"2438";"2371";"1";"Jefe de Servicio de Informática Tributaria";"";"";"Javier Gonzalez Laborda";"Edificio de Joaquín Costa";"Calle de Joaquín Costa, 18";"50071";"Zaragoza";"Zaragoza";"";"";"";"";"";"1";"";"";"";"";"1248";
"2431";"2365";"0";"Jefe de Servicio de Apoyo a la Pequeña y Mediana Empresa";"";"";"Francisco Javier Burillo Panivino";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714716   ";"";"";"";"";"1";"";"";"";"";"1249";
"2433";"2367";"0";"Jefe de Servicio de Comercio Exterior, Ferias y Artesanía";"";"";"Jesús Santander Lobera";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714732   ";"";"";"";"";"1";"";"";"";"";"1250";
"2212";"2141";"5";"Jefa de Servicio de Autorizaciones Administrativas y Sanciones";"2015-12-10 00:00:00";"";"María Elena Pérez Aparicio";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"1";"";"";"";"";"1251";
"2235";"2182";"0";"Interventora Delegada Territorial en Huesca ";"2015-12-10 00:00:00";"";"María Carmen Cabrero Sanclemente";"Edificio de la Calle Ricardo del Arco ";"Calle Ricardo del Arco, 6";"22007";"Huesca";"Huesca";"";"";"";"";"";"1";"";"";"";"";"1252";
"2253";"2186";"4";"Jefa de Servicio de Gestión Económica, Planificación y Análisis";"2015-12-23 00:00:00";"";"María Pilar Royo Naya";"Edificio de la Plaza San Pedro Nolasco";"Plaza San Pedro Nolasco, 7";"50071";"Zaragoza";"Zaragoza";"976714165   ";"";"";"";"";"1";"";"";"";"";"1253";
"2491";"2393";"1";"Comisionado para la economía del conocimiento e innovación";"2018-03-26 00:00:00";"";"Fermín Serrano Sanz";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714146   ";"Licenciado en Ingeniería Informática en la Universidad de Zaragoza y máster en Gestión de la Innovación por el Instituto Tecnológico de Aragón. Desde 2012 ha sido Director Ejecutivo de la Fundación Ibercivis y responsable de proyectos, de coordinación y actuaciones estratégicas para impulsar, acompañar y enriquecer la ciencia ciudadana. Recientemente ha liderado el plan nacional de ciencia ciudadana en España (MINECO-FECYT 2017-2018) y el Observatorio de la ciencia ciudadana en España (2016) y ha impulsado el Observatorio de ciencia ciudadana en Zaragoza. Anteriormente a 2012 trabajó en el Instituto de Biocomputación de los Sistemas Complejos de la Universidad de Zaragoza como responsable del área de ciencia ciudadana y de la gestión de proyectos. En su vida profesional ha pasado por otros centros de investigación como el CERN (Ginebra), por el CSIC y también ha trabajado en la empresa privada Alpsens Technologies (Lausana) de microtecnología aplicada a la salud alimentaria. Ha participado en más de 60 proyectos locales y nacionales de investigación, docencia e inclusión social. Ha sido impulsor y coordinador de varios proyectos europeos destacando Socientize (2012-2014) que ha sido referenciado Comisión Europea y por varios países como referencia para crear sus programas de capacitación en ciencia abierta y participativa. Desde 2014 colabora con la Comisión Europea en temas de innovación abierta, comunidades digitales y artes digitales en licitaciones, evaluaciones de propuestas y revisión de proyectos. Es asesor de varios proyectos internacionales: la European Citizen Science Association donde coordinó el grupo de trabajo sobre la Investigación e Innovación Responsables (RRI), la Agencia Austríaca de investigación y educación, el proyecto TogetherScience de tecnologías Bio DIY, el proyecto Inspire de Science Shops o la plataforma Ciencia Ciudadana en Chile. Desde 2015 también ha sido comisario de arte y ciencia para las iniciativas STARTS (Innovación en la confluencia de ciencia, tecnología y arte), Sónar+D y la European Digital Art and Science Network. Ha comenzado su propia carrera musical con varios discos de música electrónica autoeditados en los últimos tres años y fue artista en residencia en Etopia para el festival RadicalDB 2017. Ha participado e impartido decenas de foros de alto nivel y talleres relacionados con la ciencia, política y sociedad destacando sus tres participaciones en la Future Innovators Summit de Ars Electronica y Hakuhodo, y su pertenencia a la red Los 100 de Cotec.";"";"";"fserranos@aragon.es";"0";"0.0";"0.0";"";"";"1254";
"2522";"2422";"1";"Director";"";"";"Isidro Victorio Aguilera Aragón";"Edificio de Plaza de los Sitios";"Plaza de los Sitios, 6";"50071";"Zaragoza";"Zaragoza";"";"";"";"";"bpz@aragon.es";"0";"";"";"";"";"1255";
"2252";"2185";"3";"Jefe de Servicio de Asistencia Técnica y Procesos Informáticos";"2015-12-23 00:00:00";"";"Julio Borque Almajano";"Edificio de la Plaza San Pedro Nolasco";"Plaza San Pedro Nolasco, 7";"50071";"Zaragoza";"Zaragoza";"976714296   ";"";"";"";"";"1";"";"";"";"";"1256";
"2275";"2208";"1";"Jefe de Servicio de Participación Ciudadana";"2017-03-13 00:00:00";"";"Carlos Jesús Olivan Villobas ";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"1";"0.0";"0.0";"";"";"1257";
"2260";"2193";"4";"Jefe de Servicio de Ayudas a la Sostenibilidad Agraria";"2015-12-23 00:00:00";"";"José Ramón Pardo Berdún";"Edificio de la Plaza San Pedro Nolasco";"Plaza San Pedro Nolasco, 7";"50071";"Zaragoza";"Zaragoza";"976715796   ";"";"";"";"";"1";"";"";"";"";"1258";
"2264";"2197";"4";"Jefe de Servicio de Innovación y Transferencia Agroalimentaria";"2015-12-23 00:00:00";"";"Ramón Iglesias Castellarnau";"Edificio de la Plaza San Pedro Nolasco";"Plaza San Pedro Nolasco, 7";"50071";"Zaragoza";"Zaragoza";"976715585   ";"";"";"";"";"1";"";"";"";"";"1259";
"2279";"2212";"3";"Jefa de Servicio de Cooperación";"2015-12-23 00:00:00";"";"María Cruz Obis Longarón";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"1";"";"";"";"";"1260";
"2282";"2215";"1";"Jefe de Servicio de Gestión de los Incendios Forestales y Coordinación";"2015-12-23 00:00:00";"";"Marco Lorenzo Domínguez";"Edificio de la Plaza San Pedro Nolasco";"Plaza San Pedro Nolasco, 7";"50071";"Zaragoza";"Zaragoza";"976714664   ";"";"";"";"mlorenzo@aragon.es";"1";"";"";"";"";"1261";
"2295";"2228";"4";"Jefe de Servicio de Coordinación de la Gestión de las Prestaciones";"2015-12-26 00:00:00";"";"Oscar Ramón Embid Ibáñez";"Edificio del Paseo María Agustín";"Paseo María Agustín, 16";"50071";"Zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"1";"";"";"";"";"1262";
"2296";"2229";"6";"Jefe de Servicio de Innovación y Comunicación";"2015-12-23 00:00:00";"";"Sergio Sánchez-Valverde Lahera";"Edificio del Paseo María Agustín";"Paseo María Agustín, 16";"50071";"Zaragoza";"Zaragoza";"97671400    ";"";"";"";"";"1";"";"";"";"";"1263";
"2307";"2240";"0";"Jefa de Servicio de Régimen Jurídico y Coordinación Administrativa";"2015-12-23 00:00:00";"";"Ana María Montagud Pérez";"Edificio de la Avenida de Ranillas";"Avenida de Ranillas, 5 D";"50071";"Zaragoza";"Zaragoza";"97671400    ";"";"";"";"";"1";"";"";"";"";"1264";
"2308";"2241";"1";"Jefa de la Gerencia de Infraestructuras y Equipamiento";"2015-12-23 00:00:00";"";"María Carmen Muñoz Guajardo ";"Edificio de la Avenida de Ranillas";"Avenida de Ranillas, 5 D";"50071";"Zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"1";"";"";"";"";"1265";
"2323";"2255";"1";"Jefe de Servicio de Actividad Deportiva y Competición";"2015-12-23 00:00:00";"";"Miguel Ángel Marín Sánchez";"Edificio de la Avenida de Ranillas";"Avenida de Ranillas, 5 D";"50018";"Zaragoza";"Zaragoza";"976715464   ";"";"";"";"";"1";"";"";"";"";"1266";
"2344";"2273";"3";"Asesor de Protocolo";"2015-07-15 00:00:00";"";"Francisco Javier Salós Bescós";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"1";"";"";"";"";"1267";
"2430";"2363";"0";"Director del Instituto de Seguridad y Salud Laboral (ISSLA)";"";"";"Antonio Barrachina Lupón";"Edificio de la Calle Bernardo Ramazzini";"Calle Bernardo Ramazzini, 5";"50071";"Zaragoza";"Zaragoza";"976716768   ";"";"";"";"";"1";"0.0";"0.0";"";"";"1268";
"2435";"2368";"0";"Jefe de Servicio de Planificación Energética";"";"";"Sergio Breto Asensio";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976715906   ";"";"";"";"";"1";"";"";"";"";"1269";
"2190";"2115";"2";"Directora Gerente";"2015-11-05 00:00:00";"2018-07-25 00:00:00";"María Josefa Martínez Lorenzo";"";"Calle Ramón Salanova, 1";"50017";"Zaragoza";"Zaragoza";"900102841   ";"Muel (1968). Doctora en Ciencias Químicas por la Universidad de Zaragoza. Entre su formación destaca el módulo Tissue Banking and Advanced Therapies del International Master en Donation and Transplantation of Organs, Tissues and Cells por la Universidad de Barcelona y el postdoctorado en el Centro de Inmunology de Luminy-Marseille (Francia) con un contrato de investigación europeo (EEC), además de diferente becas. A partir del año 2000, trabajó en el Servicio de Inmunología del Hospital Clínico de Zaragoza. Ha sido profesora asociada en el Departamento de Bioquímica y de Biología Molecular y Celular de la Facultad de Ciencias, y en el Departamento de Microbiología, Medicina y Salud Pública de la Facultad de Medicina de la Universidad de Zaragoza. Forma parte del grupo de Investigación Inmunología e Ingeniería Tisular. Desde 2007 ha sido la responsable del Banco de Tejidos y del Banco de Leche Materna de Aragón.";"";"";"bsta@aragon.es";"1";"";"";"";"";"1270";
"2205";"2142";"6";"Jefe de Servicio de Seguridad y Protección Civil";"2015-12-10 00:00:00";"";"Miguel Ángel Clavero Forcén";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"1";"";"";"";"";"1271";
"2202";"2149";"3";"Jefa de Servicio de Coordinación de los Entes Locales";"2019-05-15 00:00:00";"";"Marta Trinidad Ruiz Solans";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"1";"0.0";"0.0";"";"";"1272";
"2204";"2137";"1";"Jefa de Servicio de Administración General";"2015-12-10 00:00:00";"";"Mercedes Lardiés Ruiz";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"1";"";"";"";"";"1273";
"2209";"2133";"2";"Jefa de Servicio de Estudios Autonómicos";"";"";"Patricia Asensio Moreno";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714100   ";"";"";"";"";"1";"";"";"";"";"1274";
"2217";"2158";"0";"Jefe Servicio de Administración Tributaria";"2015-12-10 00:00:00";"";"José Luis Pérez San Millán";"Edificio de la Calle Joaquín Costa ";"Calle Joaquín Costa, 18";"50071";"Zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"1";"";"";"";"";"1275";
"2218";"2159";"1";"Jefe de Servicio de Inspección Tributaria";"2015-12-10 00:00:00";"";"Felipe Alberto López Aldea";"Edificio de la Calle Joaquín Costa ";"Calle Joaquín Costa, 18";"50071";"zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"1";"";"";"";"";"1276";
"2234";"2179";"0";"Jefa de Servicio de Control Financiero de Empresas Públicas y Entes Públicos";"2015-12-10 00:00:00";"";"Patricia Pilar Lite Cenzano";"Edificio de la Plaza de los Sitios";"Plaza de los Sitios, 7";"50071";"Zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"1";"";"";"";"";"1277";
"2505";"2144";"1";"Jefa de Servicio de Administración Local e Interior";"2018-01-24 00:00:00";"";"Pilar Alfaro Santafé";"Edificio de Plaza de Cervantes";"Plaza de Cervantes, 1";"22003";"Huesca ";"Huesca";"974293234   ";"";"";"";"";"0";"";"";"";"";"1278";
"2247";"2175";"0";"Interventora Adjunta de Control Financiero";"";"";"Rosa María Cisneros Larrodé";"Edificio de la Plaza de los Sitios";"Plaza de los Sitios, 7";"50071";"Zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"1";"";"";"";"";"1279";
"2255";"2188";"6";"Jefa de Servicio de Contabilidad y Pagos de los Fondos Europeos Agrícolas";"2015-12-23 00:00:00";"";"Elena Sánchez Vicente";"Edificio de la Plaza San Pedro Nolasco";"Plaza San Pedro Nolasco, 7";"50071";"Zaragoza";"Zaragoza";"976715259   ";"";"";"";"";"1";"";"";"";"";"1280";
"2262";"2195";"2";"Jefe de Servicio de Programas Rurales";"2015-12-23 00:00:00";"";"Francisco Domínguez Real";"Edificio de la Plaza San Pedro Nolasco";"Plaza San Pedro Nolasco, 7";"50071";"Zaragoza";"Zaragoza";"976714649   ";"";"";"";"";"1";"";"";"";"";"1281";
"2267";"2201";"1";"Jefe de Servicio de Industrialización Agroalimentaria";"2015-12-23 00:00:00";"";"Ignacio Zarazaga Chamorro";"Edificio de la Plaza San Pedro Nolasco";"Plaza San Pedro Nolasco, 7";"50071";"Zaragoza";"Zaragoza";"976714695   ";"";"";"";"";"1";"0.0";"0.0";"";"";"1282";
"2270";"2203";"2";"Jefa de Servicio de Contratación y Régimen Jurídico";"2015-12-23 00:00:00";"";"Nieves Navarro Pardos";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"1";"";"";"";"";"1283";
"2271";"2204";"1";"Jefa de Servicio de Planificación Ambiental";"2015-12-23 00:00:00";"";"Guadalupe Zárate Díez";"Edificio de la Plaza San Pedro Nolasco";"Plaza San Pedro Nolasco, 7";"50071";"Zaragoza";"Zaragoza";"976714121   ";"";"";"";"";"1";"";"";"";"";"1284";
"2277";"2210";"1";"Jefe de Servicio de Transparencia";"";"";"Ana Isabel Beltrán Gómez";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"1";"";"";"";"";"1285";
"2452";"2389";"5";"Interventora Delegada";"";"";"María Jesús Mora Bernat ";"Edificio de la Plaza de los Sitios";"Plaza de los Sitios, 7";"50071";"Zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"1";"";"";"";"";"1286";
"2310";"2242";"1";"Jefa de Servicio de Innovación, Evaluación y Participación Educativa";"2015-12-23 00:00:00";"";"Ana Isabel Ayala Sender ";"Edificio de la Avenida de Ranillas";"Avenida de Ranillas, 5 D";"50071";"Zaragoza";"Zaragoza";"97671400    ";"";"";"";"";"1";"";"";"";"";"1287";
"2290";"2223";"2";"Jefa de Servicio de Programas y Prestaciones";"2015-12-23 00:00:00";"";"María Pilar Machín Agustín";"Edificio de la Calle Franco y López";"Calle Franco y López, 4";"50071";"Zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"1";"";"";"";"";"1288";
"2313";"2245";"2";"Jefe de Servicio de Régimen Jurídico de Centros Docentes, Registro y Escolarización";"2015-12-23 00:00:00";"";"Silvia Marina Palos Ibáñez";"Edificio de la Avenida de Ranillas";"Avenida de Ranillas, 5 D";"50071";"Zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"1";"";"";"";"";"1289";
"2345";"2274";"1";"Jefa de Servicio de Regimén Jurídico, Coordinación Administrativa y Asuntos Generales";"2016-02-02 00:00:00";"2018-10-04 00:00:00";"Patricia Asensio Moreno";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"97671400    ";"";"";"";"";"0";"";"";"";"";"1290";
"2520";"2420";"1";"Directora";"";"";"María del Mar Sarto García";"Edificio de Plaza de Pérez Prado";"Calle de Pérez Prado, 3";"44001";"Teruel";"Teruel";"";"";"";"";"";"0";"";"";"";"";"1291";
"2360";"2289";"1";"Jefa de Servicio de Gestión e Inspección de Transportes";"";"";"Ainhoa Larroya Molero";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"97671400    ";"";"";"";"";"1";"";"";"";"";"1292";
